id,name,model_name,price,price_currency,body_type,source,location,drive,mileage,mileage_unit,color,year_of_manufacture,annual_insurance,torque,cylinders,fuel_type,aspiration,engine_size,transmission,horse_power,seat_material,number_of_seats,heated_seats,air_conditioning,trimming,infotainment_system,phone_connectivity,auto_start_and_stop,keyless_entry_and_push_button_start,steering_mounted_paddle_shifts,urban_consumption,fuel_tank_capacity,highway_consumption,lane_assist,reverse_camera,adaptive_cruise_control,standard_cruise_control,antilock_braking_system,automatic_brake_hold_system,tyre_pressure_monitoring_system,number_of_airbags,gps_tracker
5799,Mercedes Benz GLC 220d,GLC,6090800,KES,Coupe,Foreign Used,Japan,AWD,43000,KM,,2017,180000,400,4,Diesel,Turbo/Supercharger,2140,Automatic,168,Leather,5,TRUE,Multi Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9,TRUE
5798,Mercedes Benz G350d,G350,11350150,KES,SUV,Foreign Used,Japan,4WD,62000,KM,,2017,330000,600,6,Diesel,Turbo/Supercharger,3000,Automatic,245,Leather,5,TRUE,Multi Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,9,,11,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,9,TRUE
5797,Mercedes Benz S400,S400,7571900,KES,Saloon,Foreign Used,Japan,AWD,47000,KM,,2017,225000,480,6,Petrol,Turbo/Supercharger,3000,Automatic,330,Leather,5,TRUE,Multi Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,9,,11,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9,TRUE
5796,Volkswagen Golf GTI,Golf GTI,3037000,KES,Hatchback,Foreign Used,Japan,2WD,30800,KM,,2017,105000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,220,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5795,Volkswagen Golf R,Golf R,4399999,KES,Hatchback,Foreign Used,Japan,AWD,45000,KM,,2017,154000,380,4,Petrol,Turbo/Supercharger,2000,Automatic,300,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5793,Audi A5,A5,4088000,KES,Saloon,Foreign Used,Japan,AWD,57000,KM,,2017,140000,370,4,Petrol,Turbo/Supercharger,2000,Automatic,252,Semi Leather,5,TRUE,Dual Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5792,Audi A7,A7,4220000,KES,Saloon,Foreign Used,Japan,AWD,48000,KM,,2017,140000,370,4,Petrol,Turbo/Supercharger,2000,Automatic,252,Leather,5,TRUE,Dual Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5791,Audi Q5,Q5,4765000,KES,SUV,Foreign Used,Japan,AWD,29200,KM,,2017,164500,350,4,Petrol,Turbo/Supercharger,2000,Automatic,252,Leather,5,TRUE,Dual Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5790,Volkswagen Golf R,Golf R,3696000,KES,Station Wagon,Foreign Used,Japan,AWD,38000,KM,,2017,126000,380,4,Petrol,Turbo/Supercharger,2000,Automatic,300,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,TRUE
5789,Lexus LX570,Lx570,12755000,KES,SUV,Foreign Used,Japan,4WD,65000,KM,,2017,381000,530,8,Petrol,Natural,5700,Automatic,383,Leather,5,TRUE,Multi Zone,Wood,Android Auto,TRUE,FALSE,TRUE,FALSE,6,,8,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,9,TRUE
5788,Volkswagen Golf GTI,Golf GTI,2049999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,90000,KM,,2015,80000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,220,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,8,TRUE
5787,Jeep Wrangler,Wrangler,7799999,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,113000,KM,,2017,216000,350,6,Petrol,Natural,3600,Automatic,285,Leather,5,FALSE,Dual Zone,Carbon Fibre,Android Auto,TRUE,FALSE,FALSE,FALSE,9,,11,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,8,TRUE
5785,Toyota Wish,Wish,1949999,KES,Van,Kenyan Used,"Nairobi, Kenya.",2WD,70000,KM,,2017,72000,164,4,Petrol,Natural,1800,Automatic,131,Fabric,7,FALSE,,,,TRUE,FALSE,FALSE,FALSE,11,,13,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5784,Mitsubishi Lancer,Lancer,1839999,KES,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,83000,KM,,2017,72000,154,4,Petrol,Natural,1600,Automatic,115,Fabric,5,FALSE,,Polished Metal,Android Auto,TRUE,FALSE,FALSE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5783,Mazda Axela,Axela,1699999,KES,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,220000,KM,,2015,63000,250,4,Petrol Hybrid,Natural,2000,Automatic,150,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,FALSE,15,,17,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,TRUE
5782,Volvo V40,V40,1649999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,127000,KM,,2016,64000,240,4,Petrol,Turbo/Supercharger,1600,Automatic,148,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,14,,16,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,TRUE
5777,Subaru Legacy,Legacy,1229999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya.",AWD,182000,KM,,2012,50000,235,4,Petrol,Natural,2500,Automatic,173,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,8,TRUE
5776,Volkswagen Touareg,Touareg,1299999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,249000,KM,,2007,54000,360,6,Petrol,Natural,3600,Automatic,237,Leather,5,FALSE,Dual Zone,Wood,Android Auto,TRUE,FALSE,FALSE,FALSE,9,,11,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,8,TRUE
5775,Toyota Aqua,Aqua,1599999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,95000,KM,,2016,63000,111,4,Petrol Hybrid,Natural,1500,Automatic,101,Fabric,5,FALSE,,,Android Auto,TRUE,FALSE,FALSE,FALSE,32,,34,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5774,Volkswagen Golf TSI,Golf TSI,839999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,198000,KM,,2009,40000,179,4,Petrol,Turbo/Supercharger,1200,Automatic,109,Fabric,5,FALSE,,,Android Auto,TRUE,FALSE,FALSE,FALSE,16,,18,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,7,TRUE
5773,Mazda Atenza,Atenza,1999999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,123000,KM,,2016,88000,418,4,Diesel,Turbo/Supercharger,2200,Automatic,173,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,7,TRUE
5771,Audi SQ5,SQ5,4849999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,49000,KM,,2015,150000,469,6,Petrol,Turbo/Supercharger,3000,Automatic,354,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,9,,11,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5770,Subaru Forester,Forester,1539999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,140000,KM,,2012,63000,196,4,Petrol,Natural,2000,Automatic,146,Fabric,5,FALSE,Dual Zone,,Android Auto,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,7,TRUE
5769,BMW X3,X3,3699999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,93000,KM,,2017,129500,400,4,Diesel,Turbo/Supercharger,2000,Automatic,188,Leather,5,TRUE,Dual Zone,Polished Metal,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5768,Toyota Fortuner,Fortuner,2799999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,72000,KM,,2013,87500,420,4,Diesel,Turbo/Supercharger,3000,Automatic,188,Leather,7,FALSE,,,Android Auto,TRUE,FALSE,FALSE,FALSE,9,,11,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,7,TRUE
5765,Toyota Hilux Surf,Hilux,1449999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,190000,KM,,1997,54000,287,4,Diesel,Turbo/Supercharger,3000,Automatic,140,Leather,5,FALSE,,,Android Auto,TRUE,FALSE,FALSE,FALSE,9,,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5764,Subaru Forester,Forester,1179999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,299000,KM,,2009,50000,196,4,Petrol,Natural,2000,Automatic,146,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,8,TRUE
5759,Toyota Mark X,Mark X,789999,KES,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,140000,KM,,2009,35000,243,6,Petrol,Natural,2500,Automatic,203,Fabric,5,FALSE,Dual Zone,Wood,Android Auto,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,7,TRUE
5751,Toyota RAV4,Rav4,3549999,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,60000,KM,,2016,122500,220,4,Petrol,Natural,2400,Automatic,160,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,7,TRUE
5747,Toyota Landcruiser ZX,Landcruiser 200 series,12299999,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,37000,KM,,2017,369000,450,8,Petrol,Natural,4600,Automatic,314,Leather,7,TRUE,Multi Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,FALSE,8,,10,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9,TRUE
5746,Volkswagen Tiguan,Tiguan,4349999,KES,SUV,Foreign Used,"Nairobi, Kenya.",2WD,52000,KM,,2017,147000,250,4,Petrol,Turbo/Supercharger,1400,Automatic,148,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,14,,16,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5745,Mercedes Benz E400,E400,8999999,KES,Convertible,Foreign Used,"Nairobi, Kenya.",2WD,33000,Miles,,2019,270000,480,6,Petrol,Turbo/Supercharger,3000,Automatic,328,Semi Leather,5,TRUE,Dual Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,9,,11,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5744,Mercedes Benz S350,S350,3599999,KES,Saloon,Kenyan Used,"Nairobi, Kenya.",AWD,124000,KM,,2010,122500,370,6,Petrol,Natural,3500,Automatic,302,Leather,5,TRUE,Multi Zone,Wood,Mercedes Command infotainment,TRUE,FALSE,TRUE,TRUE,9,,11,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9,TRUE
5741,Landrover Discovery Sport,Discovery,6199999,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,73000,KM,,2016,180000,340,4,Petrol,Turbo/Supercharger,2000,Automatic,237,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5740,Audi Q3,Q3,2799999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,143000,KM,,2016,91000,250,4,Petrol,Turbo/Supercharger,1400,Automatic,150,Leather,5,TRUE,Dual Zone,Wood,Audi MM1 infotainment,TRUE,TRUE,TRUE,FALSE,14,,16,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,TRUE
5739,Mini cooper,Cooper,4349999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,70000,KM,,2017,140000,280,4,Petrol,Turbo/Supercharger,2000,Automatic,190,Fabric,5,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,TRUE
5737,Mercedes Benz E220d,E220,1179999,KES,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,162000,KM,,2007,50000,400,4,Diesel,Turbo/Supercharger,2148,Automatic,168,Leather,5,FALSE,Dual Zone,Wood,Mazda Connect infotainment,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,7,TRUE
5734,Subaru Legacy,Legacy,1229999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya.",AWD,138000,KM,,2011,54000,235,4,Petrol,Natural,2500,Automatic,173,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,8,TRUE
5731,Suzuki Swift,Swift,1249999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,105000,KM,,2017,54000,118,4,Petrol,Natural,1200,Automatic,94,Fabric,5,FALSE,,,Android Auto,TRUE,FALSE,TRUE,FALSE,16,,18,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5729,Subaru Forester,Forester,2599999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,120000,KM,,2016,87500,196,4,Petrol,Natural,2000,Automatic,154,Semi Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5720,Honda Vezel,Vezel,2689999,KES,SUV,Foreign Used,"Nairobi, Kenya.",2WD,115000,KM,,2017,91000,316,4,Petrol Hybrid,Natural,1500,Automatic,162,Semi Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,FALSE,32,,34,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,TRUE
5718,Toyota Fielder,Fielder,1689999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,117000,KM,,2017,64000,138,4,Petrol,Natural,1500,Automatic,109,Fabric,5,FALSE,,,Android Auto,FALSE,TRUE,FALSE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5717,Mercedes Benz C200,C200,1499999,KES,Saloon,Kenyan Used,"Nairobi, Kenya.",2WD,130000,KM,,2010,63000,270,4,Petrol,Turbo/Supercharger,1800,Automatic,181,Leather,5,TRUE,Dual Zone,Wood,Mercedes Command infotainment,TRUE,FALSE,FALSE,FALSE,11,,13,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,7,TRUE
5716,Toyota Kluger,Kluger,879999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,252000,KM,,2003,40000,361,6,Petrol,Natural,3500,Automatic,237,Leather,5,FALSE,,Polished Metal,Android Auto,TRUE,FALSE,FALSE,FALSE,9,,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5713,Mercedes Benz C250,C250,4649999,KES,Saloon,Foreign Used,High Seas,2WD,36000,KM,,2017,157500,350,4,Petrol,Turbo/Supercharger,2000,Automatic,208,Leather,5,TRUE,Dual Zone,Polished Metal,Mercedes Command infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,9,TRUE
5712,Audi A5,A5,4449999,KES,Saloon,Foreign Used,High Seas,AWD,63000,KM,,2017,140000,370,4,Petrol,Turbo/Supercharger,2000,Automatic,252,Leather,5,TRUE,Dual Zone,Polished Metal,Audi MM1 infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5711,Jaguar XF,Xf,3399999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,90000,Miles,,2016,105000,430,4,Diesel,Turbo/Supercharger,2200,Automatic,190,Leather,5,FALSE,Dual Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,8,TRUE
5709,BMW X4,X4,5099999,KES,SUV,Foreign Used,"Nairobi, Kenya.",AWD,67000,KM,,2016,150000,350,4,Petrol,Turbo/Supercharger,2000,Automatic,241,Leather,5,TRUE,Dual Zone,Polished Metal,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5708,Landrover Discovery V,Discovery V,9499999,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,58000,Miles,,2017,270000,600,6,Diesel,Turbo/Supercharger,3000,Automatic,255,Leather,7,TRUE,Multi Zone,Polished Metal,Touchscreen Infotainment,TRUE,TRUE,TRUE,TRUE,9,,11,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5706,Nissan Note,Note,689999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,269000,KM,,2012,30000,147,4,Petrol,Turbo/Supercharger,1200,Automatic,97,Fabric,5,FALSE,,,Android Auto,TRUE,TRUE,TRUE,FALSE,16,,18,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5703,Toyota Auris,Auris,785000,KES,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,260000,KM,,2008,35000,185,4,Petrol,Natural,1500,Automatic,116,Fabric,5,FALSE,,,Android Auto,TRUE,FALSE,FALSE,FALSE,14,,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5701,BMW X5,X5,4749999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,90000,KM,,2014,157500,560,6,Diesel,Turbo/Supercharger,3000,Automatic,255,Leather,5,TRUE,Dual Zone,Polished Metal,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,9,,11,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5700,Mitsubishi RVR,RVR,1379999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,95000,KM,,2011,54000,172,4,Petrol,Natural,1800,Automatic,137,Fabric,5,FALSE,,Polished Metal,Android Auto,TRUE,FALSE,FALSE,TRUE,11,,13,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,7,TRUE
5699,Honda Vezel,Vezel,2699999,KES,SUV,Foreign Used,"Nairobi, Kenya.",2WD,84000,KM,,2017,94500,316,4,Petrol Hybrid,Natural,1500,Automatic,162,Semi Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,FALSE,31,,34,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,TRUE
5685,Toyota Probox,Probox / Succeed,1449999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,95000,KM,,2019,63000,141,4,Petrol,Natural,1500,Automatic,109,Fabric,5,FALSE,,,,TRUE,FALSE,FALSE,FALSE,14,,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5684,Toyota Landcruiser Prado TX,Landcruiser,2199999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",4WD,213000,KM,,2007,88000,246,4,Petrol,Natural,2700,Automatic,167,Leather,7,FALSE,Dual Zone,Wood,Android Auto,TRUE,FALSE,FALSE,FALSE,9,,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,7,TRUE
5683,Mazda CX3,Cx3,2649999,KES,SUV,Foreign Used,"Nairobi, Kenya.",2WD,98000,KM,,2017,91000,204,4,Petrol,Natural,2000,Automatic,118,Leather,5,FALSE,,,Android Auto,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,TRUE
5679,Volkswagen Tiguan,Tiguan,1749999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,151000,KM,,2013,68000,280,4,Petrol,Turbo/Supercharger,2000,Automatic,197,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,FALSE,TRUE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,TRUE
5678,BMW 530i,530i,4599999,KES,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,79000,KM,,2017,157500,350,4,Petrol,Turbo/Supercharger,2000,Automatic,248,Leather,5,TRUE,Multi Zone,Polished Metal,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5674,BMW 116i,116i,1299999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,166000,KM,,2014,54000,220,4,Petrol,Turbo/Supercharger,1600,Automatic,134,Alcantara,5,FALSE,,Polished Metal,BMW idrive infotainment,TRUE,TRUE,TRUE,TRUE,14,,16,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,TRUE
5673,Volvo V60,V60,1699999,KES,Station Wagon,Kenyan Used,"Nairobi, Kenya.",2WD,130000,KM,,2015,67500,240,4,Petrol,Turbo/Supercharger,1600,Automatic,178,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,FALSE,TRUE,14,,16,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,7,TRUE
5672,Nissan XTRAIL,Xtrail,3149999,KES,SUV,Foreign Used,"Nairobi, Kenya.",4WD,60000,KM,,2017,101500,207,4,Petrol,Natural,2000,Automatic,144,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,FALSE,TRUE,FALSE,10,,12,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,7,TRUE
5671,Mercedes Benz A180,A180,849999,KES,Hatchback,Kenyan Used,"Nairobi, Kenya.",2WD,78000,KM,,2012,35000,146,4,Petrol,Natural,1500,Automatic,122,Fabric,5,FALSE,,,Mercedes Command infotainment,TRUE,FALSE,FALSE,FALSE,14,,16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5670,Mazda Demio,Demio,1349999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,109000,KM,,2017,54000,102,4,Petrol,Natural,1300,Automatic,94,Fabric,5,FALSE,,,Android Auto,TRUE,TRUE,TRUE,FALSE,16,,18,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5669,Lexus RX450h,RX450h,2149999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,155000,KM,,2010,88000,350,6,Petrol Hybrid,Natural,3500,Automatic,327,Leather,5,TRUE,Dual Zone,Wood,Android Auto,TRUE,FALSE,TRUE,FALSE,13,,15,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,8,TRUE
5664,Volkswagen Golf R,Golf R,3649999,KES,Hatchback,Foreign Used,High Seas.,AWD,115000,KM,,2017,122500,380,4,Petrol,Turbo/Supercharger,2000,Automatic,300,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5663,Nissan Juke,Juke,1499999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",2WD,155000,KM,,2015,63000,150,4,Petrol,Natural,1500,Automatic,113,Fabric,5,FALSE,,,Android Auto,TRUE,FALSE,TRUE,FALSE,14,,16,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,7,TRUE
5662,Daihatsu Mira,Mira,849999,KES,Hatchback,Foreign Used,"Nairobi, Kenya.",2WD,147000,KM,,2017,40000,68,3,Petrol,Natural,660,Automatic,58,Fabric,4,FALSE,,,Android Auto,TRUE,TRUE,FALSE,FALSE,24,,26,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,6,TRUE
5660,Mazda CX5,Cx5,3349999,KES,SUV,Foreign Used,"Nairobi, Kenya.",AWD,85000,KM,,2017,112000,420,4,Diesel,Turbo/Supercharger,2200,Automatic,173,Leather,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,FALSE,10,,12,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5658,Mazda Atenza,Atenza,2549999,KES,Saloon,Foreign Used,"Nairobi, Kenya.",2WD,87000,KM,,2017,96000,210,4,Petrol,Natural,2000,Automatic,158,Fabric,5,TRUE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,8,TRUE
5657,Nissan Rich,Rich,1699999,KES,Pickup Truck,Kenyan Used,"Nairobi, Kenya.",2WD,140000,KM,,2015,68000,217,4,Petrol,Natural,2400,Manual,139,Fabric,5,FALSE,,,,TRUE,FALSE,FALSE,FALSE,10,,12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6,TRUE
5656,Volkswagen Tiguan,Tiguan,3549999,KES,SUV,Kenyan Used,"Nairobi, Kenya.",AWD,51000,KM,,2020,122500,320,4,Petrol,Turbo/Supercharger,2000,Automatic,178,Fabric,7,FALSE,Dual Zone,Polished Metal,Android Auto,TRUE,TRUE,TRUE,TRUE,10,,12,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,TRUE
